timestamp,http_code,latency_seconds
1788017693.299391000,200,0.000838
1788017693.530325000,200,0.000920
1788017693.759640000,200,0.000775
1788017693.995451000,200,0.000656
1788017694.226982000,200,0.000774
1788017694.459159000,200,0.004605
1788017694.698190000,200,0.000621
1788017694.929972000,200,0.000834
1788017695.163384000,200,0.000717
1788017695.397614000,200,0.000643
1788017695.623447000,200,0.000632
1788017695.855468000,200,0.001029
1788017696.084993000,200,0.000563
1788017696.318707000,200,0.000566
1788017696.550902000,200,0.000606
1788017696.781655000,200,0.000817
1788017697.008013000,200,0.000699
1788017697.236485000,200,0.000663
1788017697.468199000,200,0.000862
1788017697.706244000,200,0.000758
1788017697.941275000,200,0.000719
1788017698.171880000,200,0.000702
1788017698.399494000,200,0.000753
1788017698.630301000,200,0.000642
1788017698.857012000,200,0.000563
1788017699.089752000,200,0.000759
1788017699.323103000,200,0.000772
1788017699.556066000,200,0.000834
1788017699.790878000,200,0.001226
1788017700.026776000,200,0.000681
1788017700.262244000,200,0.000682
1788017700.494913000,200,0.000613
1788017700.727284000,200,0.000649
1788017700.961717000,200,0.000638
1788017701.198737000,200,0.000606
1788017701.432935000,200,0.000611
1788017701.662818000,200,0.000675
1788017701.891404000,200,0.000567
1788017702.118176000,200,0.000515
1788017702.348668000,200,0.001165
1788017702.583439000,200,0.000619
1788017702.817724000,200,0.000591
1788017703.051297000,200,0.000868
1788017703.281537000,200,0.000649
1788017703.509482000,200,0.001106
1788017703.741341000,200,0.000799
1788017703.966007000,200,0.000650
1788017704.195908000,200,0.000646
1788017704.430287000,200,0.000690
1788017704.659203000,200,0.000533
1788017704.891139000,200,0.000532
1788017705.122923000,200,0.000619
1788017705.355252000,200,0.000736
1788017705.589536000,200,0.000599
1788017705.821548000,200,0.000646
1788017706.058499000,200,0.000664
1788017706.290938000,200,0.000763
1788017706.527108000,200,0.000799
1788017706.757018000,200,0.000874
1788017706.982238000,200,0.000628
1788017707.209502000,200,0.000595
1788017707.441407000,200,0.000595
1788017707.678235000,200,0.000607
1788017707.909927000,200,0.000544
1788017708.144200000,200,0.000967
1788017708.378409000,200,0.001031
1788017708.614046000,200,0.000704
1788017708.847224000,200,0.000813
1788017709.081323000,200,0.000542
1788017709.313550000,200,0.000461
1788017709.550532000,200,0.000751
1788017709.785792000,200,0.000768
1788017710.018650000,200,0.000697
1788017710.254727000,200,0.000835
1788017710.486891000,200,0.000819
1788017710.721515000,200,0.000772
1788017710.958498000,200,0.000855
1788017711.193970000,200,0.000640
1788017711.429325000,200,0.000750
1788017711.662575000,200,0.002191
1788017711.911006000,200,0.001590
1788017712.155161000,200,0.000757
1788017712.389220000,200,0.002898
1788017712.645096000,200,0.001318
1788017712.878927000,200,0.002981
1788017713.119855000,200,0.000765
1788017713.349644000,200,0.000809
1788017713.579567000,200,0.001071
1788017713.811843000,200,0.000672
1788017714.037778000,200,0.001320
1788017714.274899000,200,0.000897
1788017714.526251000,200,0.002488
1788017714.774954000,200,0.000572
1788017715.012838000,200,0.001117
1788017715.251601000,200,0.000780
1788017715.481595000,200,0.000820
1788017715.711981000,200,0.001002
1788017715.948488000,200,0.000641
1788017716.183545000,200,0.001082
1788017716.422391000,200,0.000903
1788017716.656651000,200,0.000665
1788017716.893903000,200,0.000891
1788017717.122709000,200,0.000833
1788017717.354880000,200,0.000849
1788017717.593593000,200,0.000905
1788017717.830158000,200,0.000903
1788017718.067642000,200,0.001077
1788017718.301431000,200,0.001316
1788017718.535874000,200,0.001014
1788017718.764821000,200,0.000961
1788017719.000919000,200,0.000646
1788017719.230593000,200,0.000837
1788017719.461179000,200,0.000704
1788017719.690829000,200,0.000735
1788017719.920854000,200,0.000940
1788017720.158428000,200,0.000818
1788017720.394091000,200,0.000845
1788017720.631052000,200,0.001192
1788017720.864527000,200,0.000643
1788017721.097076000,200,0.000733
1788017721.327357000,200,0.001073
1788017721.556817000,200,0.000639
1788017721.787329000,200,0.000915
1788017722.019519000,200,0.000730
1788017722.250326000,200,0.000670
1788017722.484656000,200,0.001075
1788017722.716601000,200,0.000706
1788017722.949436000,200,0.000833
1788017723.184063000,200,0.000982
1788017723.420478000,200,0.000761
1788017723.648757000,200,0.000840
1788017723.882413000,200,0.005874
1788017724.119837000,200,0.000773
1788017724.355115000,200,0.001426
1788017724.590316000,200,0.000737
1788017724.825138000,200,0.000657
1788017725.062778000,200,0.000680
1788017725.303969000,200,0.001005
1788017725.549717000,200,0.001008
1788017725.784711000,200,0.000695
1788017726.018072000,200,0.000761
1788017726.252977000,200,0.000798
1788017726.488575000,200,0.000845
1788017726.723171000,200,0.000904
1788017726.958532000,200,0.000957
1788017727.190894000,200,0.000715
1788017727.428165000,200,0.003016
1788017727.697762000,200,0.000753
1788017727.936926000,200,0.008912
1788017728.174162000,200,0.000672
1788017728.405352000,200,0.001143
1788017728.641907000,200,0.000900
1788017728.876782000,200,0.000777
1788017729.112595000,200,0.000617
1788017729.349333000,200,0.000975
1788017729.584087000,200,0.001009
1788017729.817873000,200,0.000769
1788017730.051422000,200,0.000662
1788017730.286211000,200,0.000843
1788017730.524150000,200,0.000769
1788017730.759811000,200,0.001218
1788017731.000103000,200,0.000675
1788017731.239520000,200,0.000761
1788017731.474233000,200,0.000653
1788017731.706007000,200,0.000889
1788017731.944611000,200,0.001125
1788017732.178447000,200,0.001065
1788017732.412772000,200,0.000776
1788017732.650956000,200,0.000733
1788017732.887286000,200,0.000751
1788017733.122831000,200,0.000891
1788017733.356904000,200,0.000705
1788017733.592864000,200,0.000828
1788017733.830594000,200,0.000936
1788017734.064173000,200,0.000886
1788017734.298686000,200,0.000784
1788017734.532712000,200,0.000805
1788017734.766465000,200,0.000628
1788017735.004322000,200,0.000761
1788017735.240125000,200,0.000796
1788017735.473863000,200,0.000835
1788017735.707455000,200,0.000885
1788017735.941574000,200,0.000902
1788017736.176022000,200,0.000837
1788017736.411888000,200,0.000929
1788017736.647166000,200,0.000906
1788017736.878808000,200,0.000817
1788017737.111543000,200,0.000595
1788017737.341382000,200,0.000790
1788017737.578187000,200,0.000831
1788017737.813345000,200,0.001323
1788017738.047270000,200,0.000700
1788017738.282470000,200,0.000863
1788017738.521277000,200,0.000719
1788017738.756411000,200,0.000726
1788017738.992658000,200,0.000751
1788017739.227603000,200,0.000869
1788017739.461732000,200,0.000707
1788017739.697262000,200,0.000629
1788017739.931806000,200,0.000766
1788017740.169550000,200,0.000914
1788017740.407426000,200,0.000993
1788017740.642496000,200,0.000825
1788017740.880007000,200,0.001015
1788017741.116308000,200,0.000742
1788017741.350712000,200,0.000784
1788017741.586275000,200,0.000681
1788017741.822398000,200,0.000739
1788017742.050842000,200,0.001193
1788017742.283656000,200,0.000879
1788017742.519709000,200,0.001017
1788017742.759803000,200,0.000769
1788017742.995986000,200,0.000652
1788017743.232201000,200,0.000980
1788017743.467547000,200,0.000662
1788017743.703318000,200,0.000974
1788017743.932047000,200,0.000805
1788017744.171016000,200,0.000729
1788017744.409004000,200,0.000769
1788017744.643191000,200,0.000706
1788017744.880046000,200,0.000961
1788017745.116061000,200,0.000732
1788017745.350941000,200,0.001261
1788017745.586910000,200,0.000658
1788017745.819442000,200,0.000834
1788017746.052600000,200,0.000679
1788017746.287093000,200,0.000828
1788017746.521364000,200,0.000783
1788017746.755319000,200,0.000599
1788017746.984977000,200,0.000800
1788017747.218641000,200,0.000738
1788017747.453674000,200,0.000719
1788017747.688113000,200,0.000688
1788017747.922377000,200,0.001186
1788017748.157273000,200,0.000881
1788017748.390392000,200,0.000721
1788017748.624921000,200,0.000919
1788017748.860762000,200,0.000781
1788017749.094951000,200,0.000823
1788017749.331959000,200,0.000783
1788017749.570522000,200,0.000764
1788017749.803797000,200,0.000741
1788017750.037892000,200,0.000840
1788017750.274009000,200,0.014996
1788017750.527954000,200,0.000851
1788017750.763155000,200,0.000680
1788017750.999342000,200,0.000818
1788017751.233628000,200,0.000728
1788017751.467829000,200,0.000717
1788017751.700797000,200,0.001126
1788017751.935537000,200,0.000734
1788017752.171307000,200,0.001014
1788017752.408172000,200,0.000728
1788017752.644147000,200,0.000703
1788017752.879115000,200,0.000856
1788017753.113128000,200,0.000702
1788017753.349911000,200,0.000681
1788017753.584363000,200,0.000902
1788017753.818805000,200,0.000706
1788017754.053051000,200,0.000805
1788017754.288238000,200,0.000777
1788017754.523485000,200,0.000909
1788017754.758969000,200,0.001085
1788017754.993440000,200,0.000675
1788017755.227991000,200,0.000796
1788017755.462890000,200,0.001067
1788017755.694956000,200,0.000722
1788017755.928511000,200,0.000786
1788017756.163311000,200,0.000674
1788017756.401817000,200,0.000711
1788017756.634102000,200,0.000675
1788017756.868548000,200,0.000979
1788017757.098831000,200,0.000625
1788017757.327959000,200,0.000657
1788017757.564453000,200,0.000864
1788017757.799271000,200,0.000828
1788017758.034237000,200,0.000763
1788017758.269454000,200,0.002859
1788017758.502514000,200,0.000723
1788017758.738984000,200,0.001080
1788017758.973144000,200,0.000752
1788017759.206607000,200,0.000756
1788017759.446158000,200,0.000905
1788017759.682039000,200,0.000907
1788017759.919414000,200,0.000780
1788017760.153728000,200,0.000795
1788017760.390860000,200,0.000773
1788017760.629674000,200,0.000900
1788017760.865800000,200,0.000906
1788017761.103248000,200,0.001028
1788017761.340077000,200,0.000821
1788017761.575621000,200,0.001337
1788017761.812906000,200,0.000635
1788017762.042046000,200,0.000977
1788017762.273230000,200,0.001387
1788017762.513010000,200,0.000988
1788017762.747047000,200,0.000854
1788017762.981395000,200,0.000780
1788017763.218412000,200,0.000639
1788017763.455368000,200,0.000723
1788017763.691895000,200,0.001210
1788017763.926888000,200,0.001236
1788017764.164472000,200,0.000744
1788017764.398013000,200,0.000778
1788017764.637024000,200,0.000862
1788017764.876840000,200,0.000807
1788017765.110542000,200,0.000676
1788017765.346713000,200,0.000881
1788017765.584485000,200,0.001086
1788017765.820410000,200,0.000868
1788017766.057135000,200,0.001018
1788017766.292005000,200,0.000933
1788017766.526370000,200,0.013601
1788017766.775632000,200,0.000885
1788017767.005201000,200,0.000710
1788017767.235292000,200,0.000696
1788017767.472542000,200,0.000917
1788017767.709998000,200,0.000840
1788017767.949432000,200,0.000716
1788017768.187367000,200,0.000928
1788017768.425433000,200,0.001005
1788017768.661672000,200,0.000765
1788017768.900797000,200,0.000809
1788017769.139525000,200,0.001141
1788017769.375920000,200,0.001076
1788017769.615345000,200,0.001123
1788017769.854176000,200,0.000827
1788017770.091901000,200,0.000674
1788017770.331084000,200,0.000976
1788017770.568716000,200,0.001102
1788017770.802639000,200,0.000683
1788017771.040786000,200,0.000875
1788017771.279339000,200,0.000812
1788017771.515278000,200,0.001093
1788017771.752736000,200,0.001034
1788017771.993378000,200,0.002374
1788017772.252009000,200,0.008680
1788017772.536033000,200,0.003984
1788017772.800967000,200,0.001234
1788017773.040783000,200,0.000962
1788017773.279433000,200,0.001015
1788017773.514997000,200,0.001039
1788017773.757421000,200,0.005420
1788017774.008796000,200,0.001002
1788017774.246451000,200,0.000836
1788017774.478313000,200,0.000983
1788017774.715615000,200,0.000861
1788017774.950916000,200,0.000972
1788017775.188939000,200,0.002995
1788017775.428740000,200,0.001072
1788017775.663984000,200,0.000703
1788017775.900407000,200,0.003134
1788017776.139956000,200,0.000721
1788017776.374403000,200,0.000793
1788017776.611931000,200,0.001514
1788017776.848103000,200,0.000787
1788017777.082319000,200,0.000918
1788017777.314103000,200,0.001015
1788017777.551052000,200,0.000845
1788017777.786316000,200,0.000932
1788017778.023620000,200,0.000907
1788017778.261702000,200,0.001042
1788017778.498804000,200,0.001120
1788017778.735022000,200,0.000838
1788017778.967706000,200,0.000703
1788017779.201235000,200,0.000757
1788017779.434544000,200,0.000696
1788017779.667730000,200,0.000783
1788017779.904980000,200,0.001380
1788017780.148185000,200,0.001107
1788017780.392185000,200,0.000781
1788017780.628362000,200,0.000689
1788017780.862035000,200,0.000847
1788017781.099576000,200,0.000759
1788017781.333086000,200,0.001342
1788017781.570372000,200,0.000682
1788017781.807547000,200,0.001232
1788017782.041155000,200,0.001067
1788017782.279389000,200,0.000980
1788017782.514324000,200,0.000834
1788017782.744877000,200,0.013945
1788017782.994068000,200,0.000641
1788017783.228531000,200,0.000727
1788017783.462583000,200,0.000715
1788017783.696043000,200,0.000791
1788017783.929379000,200,0.000834
1788017784.164324000,200,0.000925
1788017784.398730000,200,0.000690
1788017784.633997000,200,0.000663
1788017784.874333000,200,0.000782
1788017785.115975000,200,0.000945
1788017785.350979000,200,0.000832
1788017785.585601000,200,0.000724
1788017785.822511000,200,0.000689
1788017786.061287000,200,0.001321
1788017786.301596000,200,0.000779
1788017786.540475000,200,0.000738
1788017786.773616000,200,0.000761
1788017787.005659000,200,0.000820
1788017787.237040000,200,0.000757
1788017787.487990000,200,0.001439
1788017787.751980000,200,0.000838
1788017787.990471000,200,0.001072
1788017788.229079000,200,0.000795
1788017788.459922000,200,0.000999
1788017788.700235000,200,0.000821
1788017788.938762000,200,0.000898
1788017789.173588000,200,0.001544
1788017789.411867000,200,0.000624
1788017789.646406000,200,0.000834
1788017789.883877000,200,0.000767
1788017790.118091000,200,0.000902
1788017790.354572000,200,0.000808
1788017790.589352000,200,0.001034
1788017790.824278000,200,0.000878
1788017791.060824000,200,0.000725
1788017791.297886000,200,0.000976
1788017791.535105000,200,0.000924
1788017791.768360000,200,0.001208
1788017791.997653000,200,0.000724
1788017792.226295000,200,0.000906
1788017792.462193000,200,0.000935
1788017792.695975000,200,0.001014
1788017792.932275000,200,0.000813
1788017793.165423000,200,0.000632
1788017793.402737000,200,0.000667
1788017793.641156000,200,0.000681
1788017793.876260000,200,0.000781
1788017794.111619000,200,0.000805
1788017794.348992000,200,0.000749
1788017794.582530000,200,0.000989
1788017794.816510000,200,0.000973
1788017795.051430000,200,0.000837
1788017795.290679000,200,0.000695
1788017795.524131000,200,0.000866
1788017795.760263000,200,0.000663
1788017795.998755000,200,0.000686
1788017796.231735000,200,0.000741
1788017796.466370000,200,0.000861
1788017796.701529000,200,0.001020
1788017796.936446000,200,0.000763
1788017797.168804000,200,0.000860
1788017797.404024000,200,0.001036
1788017797.638773000,200,0.000927
1788017797.872968000,200,0.000736
1788017798.107559000,200,0.000847
1788017798.341853000,200,0.000870
1788017798.578057000,200,0.001043
1788017798.816959000,200,0.000652
1788017799.049848000,200,0.000758
1788017799.284500000,200,0.000917
1788017799.523598000,200,0.000675
1788017799.759334000,200,0.000728
1788017799.993558000,200,0.003664
1788017800.232507000,200,0.000919
1788017800.471164000,200,0.000832
1788017800.707079000,200,0.000872
1788017800.945097000,200,0.000775
1788017801.178947000,200,0.000674
1788017801.416132000,200,0.000808
1788017801.651658000,200,0.000712
1788017801.884608000,200,0.002586
1788017802.117188000,200,0.000978
1788017802.349443000,200,0.000848
1788017802.587146000,200,0.000886
1788017802.825239000,200,0.000758
1788017803.066730000,200,0.000877
1788017803.300740000,200,0.000833
1788017803.534160000,200,0.000769
1788017803.769567000,200,0.000933
1788017804.008115000,200,0.000791
1788017804.242028000,200,0.001104
1788017804.477943000,200,0.000792
1788017804.714263000,200,0.000981
1788017804.948803000,200,0.000714
1788017805.186325000,200,0.000641
1788017805.420852000,200,0.000701
1788017805.658018000,200,0.000825
1788017805.899942000,200,0.000998
1788017806.138207000,200,0.000911
1788017806.382465000,200,0.001189
1788017806.624674000,200,0.001183
1788017806.865832000,200,0.001292
1788017807.115209000,200,0.001772
1788017807.363958000,200,0.000845
1788017807.601353000,200,0.000967
1788017807.833544000,200,0.001014
1788017808.070850000,200,0.000873
1788017808.308037000,200,0.000912
1788017808.541317000,200,0.000814
1788017808.775673000,200,0.000780
1788017809.011644000,200,0.000982
1788017809.248300000,200,0.000744
1788017809.485726000,200,0.000643
1788017809.718010000,200,0.000958
1788017809.949134000,200,0.000879
1788017810.183226000,200,0.000714
1788017810.419905000,200,0.000652
1788017810.654197000,200,0.000984
1788017810.889962000,200,0.000808
1788017811.126312000,200,0.001281
1788017811.363697000,200,0.000787
1788017811.597028000,200,0.000700
1788017811.829892000,200,0.000796
1788017812.059581000,200,0.001017
1788017812.290907000,200,0.000869
1788017812.532188000,200,0.000777
1788017812.769844000,200,0.000721
1788017813.003389000,200,0.000858
1788017813.238080000,200,0.001299
1788017813.472951000,200,0.000745
1788017813.708050000,200,0.000910
1788017813.945624000,200,0.000777
1788017814.180438000,200,0.000971
1788017814.412586000,200,0.000644
1788017814.646338000,200,0.000794
1788017814.884250000,200,0.000861
1788017815.119478000,200,0.000730
1788017815.354787000,200,0.000870
1788017815.586424000,200,0.001042
1788017815.824564000,200,0.000905
1788017816.059528000,200,0.001051
1788017816.298390000,200,0.000850
1788017816.534713000,200,0.000904
1788017816.767417000,200,0.000914
1788017817.005297000,200,0.001031
1788017817.241971000,200,0.001669
1788017817.479711000,200,0.001068
1788017817.732938000,200,0.001383
1788017817.970935000,200,0.000954
1788017818.207289000,200,0.000852
1788017818.438641000,200,0.000836
1788017818.678422000,200,0.000730
1788017818.917077000,200,0.000944
1788017819.155699000,200,0.000749
1788017819.388732000,200,0.001236
1788017819.625923000,200,0.000728
1788017819.860363000,200,0.000807
1788017820.098618000,200,0.001080
1788017820.334907000,200,0.000686
1788017820.569431000,200,0.001023
1788017820.807162000,200,0.001010
1788017821.043582000,200,0.000699
1788017821.279909000,200,0.000822
1788017821.515831000,200,0.000978
1788017821.750872000,200,0.000834
1788017821.984134000,200,0.000717
1788017822.218293000,200,0.000900
1788017822.452524000,200,0.000818
1788017822.686735000,200,0.000735
1788017822.923936000,200,0.000792
1788017823.158762000,200,0.000786
1788017823.393916000,200,0.000959
1788017823.632219000,200,0.001126
1788017823.866200000,200,0.000871
1788017824.105620000,200,0.001118
1788017824.340586000,200,0.001019
1788017824.580629000,200,0.000865
1788017824.815116000,200,0.000765
1788017825.051535000,200,0.000764
1788017825.286326000,200,0.000951
1788017825.521392000,200,0.000754
1788017825.758651000,200,0.000837
1788017825.995469000,200,0.000788
1788017826.230734000,200,0.000759
1788017826.464986000,200,0.000629
1788017826.698943000,200,0.000736
1788017826.939521000,200,0.000947
1788017827.173019000,200,0.000990
1788017827.411412000,200,0.001039
1788017827.646686000,200,0.000946
1788017827.884587000,200,0.000985
1788017828.119323000,200,0.000896
1788017828.354017000,200,0.000979
1788017828.591019000,200,0.000826
1788017828.827499000,200,0.000973
1788017829.061441000,200,0.001130
1788017829.297472000,200,0.001173
1788017829.538067000,200,0.000890
1788017829.773103000,200,0.000878
1788017830.010963000,200,0.000827
1788017830.245440000,200,0.000857
1788017830.481517000,200,0.000715
1788017830.715216000,200,0.001031
1788017830.948466000,200,0.000692
1788017831.183536000,200,0.000877
1788017831.420403000,200,0.015221
1788017831.671252000,200,0.000725
1788017831.905209000,200,0.001185
1788017832.140014000,200,0.000869
1788017832.374869000,200,0.001415
1788017832.613153000,200,0.001284
1788017832.851452000,200,0.001198
1788017833.093436000,200,0.000707
1788017833.327494000,200,0.001137
1788017833.564761000,200,0.000739
1788017833.798789000,200,0.001147
1788017834.033316000,200,0.000877
1788017834.265291000,200,0.000781
1788017834.498779000,200,0.000838
1788017834.734115000,200,0.000853
1788017834.968103000,200,0.000818
1788017835.202698000,200,0.000810
1788017835.441760000,200,0.000867
1788017835.675235000,200,0.000644
1788017835.912360000,200,0.000724
1788017836.146991000,200,0.001345
1788017836.381449000,200,0.000689
1788017836.616478000,200,0.000767
1788017836.850151000,200,0.000891
1788017837.080400000,200,0.000715
1788017837.313629000,200,0.001102
1788017837.548896000,200,0.000948
1788017837.787104000,200,0.000956
1788017838.020569000,200,0.000753
1788017838.253200000,200,0.000895
1788017838.487058000,200,0.000706
1788017838.719838000,200,0.000954
1788017838.956888000,200,0.000981
1788017839.191289000,200,0.000777
1788017839.426541000,200,0.000886
1788017839.661705000,200,0.000908
1788017839.897750000,200,0.000895
1788017840.135886000,200,0.001428
1788017840.374418000,200,0.000750
1788017840.609636000,200,0.000701
1788017840.845608000,200,0.000903
1788017841.082054000,200,0.000726
1788017841.318705000,200,0.001123
1788017841.553434000,200,0.000792
1788017841.788948000,200,0.001159
1788017842.023509000,200,0.001090
1788017842.255564000,200,0.000943
1788017842.490945000,200,0.000703
1788017842.727414000,200,0.000681
1788017842.963287000,200,0.000875
1788017843.197557000,200,0.001404
1788017843.435610000,200,0.000635
1788017843.670129000,200,0.000993
1788017843.903420000,200,0.000955
1788017844.139260000,200,0.000786
1788017844.373809000,200,0.000847
1788017844.607996000,200,0.011674
1788017844.854633000,200,0.000730
1788017845.090039000,200,0.000661
1788017845.326602000,200,0.001062
1788017845.562754000,200,0.003847
1788017845.802607000,200,0.003164
1788017846.048419000,200,0.001886
1788017846.301229000,200,0.002662
1788017846.560041000,200,0.000860
1788017846.793700000,200,0.001089
1788017847.026623000,200,0.000880
1788017847.260986000,200,0.000817
1788017847.502789000,200,0.001333
1788017847.773922000,200,0.000863
1788017848.012707000,200,0.000769
1788017848.251569000,200,0.000827
1788017848.483685000,200,0.000804
1788017848.719180000,200,0.001925
1788017848.960341000,200,0.002408
1788017849.199206000,200,0.000791
1788017849.436018000,200,0.000930
1788017849.671576000,200,0.001647
1788017849.908910000,200,0.000717
1788017850.142048000,200,0.000865
1788017850.375758000,200,0.000817
1788017850.613013000,200,0.000764
1788017850.852681000,200,0.000965
1788017851.091011000,200,0.000832
1788017851.328936000,200,0.000786
1788017851.565118000,200,0.000736
1788017851.799707000,200,0.000682
1788017852.030478000,200,0.000973
1788017852.267019000,200,0.001477
1788017852.504856000,200,0.000829
1788017852.742071000,200,0.001031
1788017852.979225000,200,0.000682
1788017853.215736000,200,0.000798
1788017853.449782000,200,0.001128
1788017853.684541000,200,0.000886
1788017853.921383000,200,0.001024
1788017854.160097000,200,0.001213
1788017854.395131000,200,0.000813
1788017854.631067000,200,0.000706
1788017854.871596000,200,0.000725
1788017855.109311000,200,0.001127
1788017855.347599000,200,0.000715
1788017855.584014000,200,0.000927
1788017855.822204000,200,0.001383
1788017856.061278000,200,0.000879
1788017856.297568000,200,0.000687
1788017856.532258000,200,0.000820
1788017856.767758000,200,0.000737
1788017857.005365000,200,0.001048
1788017857.236581000,200,0.001010
1788017857.475201000,200,0.000762
1788017857.713012000,200,0.001568
1788017857.957011000,200,0.001051
1788017858.191838000,200,0.000968
1788017858.429889000,200,0.000724
1788017858.669621000,200,0.000684
1788017858.903390000,200,0.001154
1788017859.141261000,200,0.000856
1788017859.375657000,200,0.000932
1788017859.613645000,200,0.000810
1788017859.847156000,200,0.000738
1788017860.083099000,200,0.000927
1788017860.319731000,200,0.001226
1788017860.556128000,200,0.000908
1788017860.791018000,200,0.000927
1788017861.028902000,200,0.000950
1788017861.262325000,200,0.001147
1788017861.497457000,200,0.000918
1788017861.730600000,200,0.001089
1788017861.964688000,200,0.000779
1788017862.194340000,200,0.000763
1788017862.428664000,200,0.000966
1788017862.665537000,200,0.000795
1788017862.903358000,200,0.000954
1788017863.145135000,200,0.000791
1788017863.379006000,200,0.000902
1788017863.614991000,200,0.000996
1788017863.852266000,200,0.000808
1788017864.090068000,200,0.000776
1788017864.328886000,200,0.000750
1788017864.564635000,200,0.000812
1788017864.800550000,200,0.000848
1788017865.034455000,200,0.000702
1788017865.267550000,200,0.001138
1788017865.501841000,200,0.000711
1788017865.739153000,200,0.001127
1788017865.972608000,200,0.001044
1788017866.206773000,200,0.000937
1788017866.445057000,200,0.000703
1788017866.680408000,200,0.000752
1788017866.916702000,200,0.000974
1788017867.152899000,200,0.001095
1788017867.385819000,200,0.001269
1788017867.624136000,200,0.000914
1788017867.859042000,200,0.001151
1788017868.093438000,200,0.000885
1788017868.326993000,200,0.001163
1788017868.561422000,200,0.000775
1788017868.796758000,200,0.000776
1788017869.032180000,200,0.000829
1788017869.268974000,200,0.000955
1788017869.504344000,200,0.001070
1788017869.743788000,200,0.000744
1788017869.981800000,200,0.000737
1788017870.220465000,200,0.001034
1788017870.463867000,200,0.001801
1788017870.709147000,200,0.000753
1788017870.948947000,200,0.001236
1788017871.189861000,200,0.000971
