timestamp,http_code,latency_seconds
1788005669.470583000,200,0.002575
1788005669.722617000,200,0.002302
1788005669.973983000,200,0.002686
1788005670.228751000,200,0.002768
1788005670.479159000,200,0.001669
1788005670.721295000,200,0.001428
1788005670.954326000,200,0.002752
1788005671.196786000,200,0.002670
1788005671.449291000,200,0.003332
1788005671.712157000,200,0.002435
1788005671.959627000,200,0.001183
1788005672.194970000,200,0.001957
1788005672.436021000,200,0.000987
1788005672.680430000,200,0.001726
1788005672.920037000,200,0.002208
1788005673.169466000,200,0.003571
1788005673.419204000,200,0.002270
1788005673.674474000,200,0.002980
1788005673.928845000,200,0.002132
1788005674.176294000,200,0.002948
1788005674.426294000,200,0.003246
1788005674.680091000,200,0.002883
1788005674.935253000,200,0.002862
1788005675.181100000,200,0.002585
1788005675.424287000,200,0.002311
1788005675.667942000,200,0.002356
1788005675.910176000,200,0.002008
1788005676.146865000,200,0.001892
1788005676.396458000,200,0.001960
1788005676.645291000,200,0.001841
1788005676.888011000,200,0.002279
1788005677.134588000,200,0.003049
1788005677.390249000,200,0.002356
1788005677.645970000,200,0.003531
1788005677.901985000,200,0.002522
1788005678.154549000,200,0.002822
1788005678.409268000,200,0.002940
1788005678.663607000,200,0.003211
1788005678.919124000,200,0.002356
1788005679.169554000,200,0.002579
1788005679.419969000,200,0.002746
1788005679.676559000,200,0.001736
1788005679.928880000,200,0.002472
1788005680.178825000,200,0.002189
1788005680.432978000,200,0.003046
1788005680.684197000,200,0.002305
1788005680.915690000,200,0.001307
1788005681.154138000,200,0.001396
1788005681.396504000,200,0.002327
1788005681.648896000,200,0.003402
1788005681.909118000,200,0.002172
1788005682.165550000,200,0.001491
1788005682.410513000,200,0.002776
1788005682.657703000,200,0.001722
1788005682.898306000,200,0.002733
1788005683.144053000,200,0.001597
1788005683.372496000,200,0.002711
1788005683.612085000,200,0.001944
1788005683.858145000,200,0.001783
1788005684.100864000,200,0.002957
1788005684.353260000,200,0.003166
1788005684.608839000,200,0.002385
1788005684.862548000,200,0.001548
1788005685.101945000,200,0.001577
1788005685.339486000,200,0.002227
1788005685.580818000,200,0.002969
1788005685.827212000,200,0.001583
1788005686.055848000,200,0.002264
1788005686.294735000,200,0.001816
1788005686.544706000,200,0.002183
1788005686.798109000,200,0.002705
1788005687.042177000,200,0.001294
1788005687.269969000,200,0.001522
1788005687.511241000,200,0.002736
1788005687.764801000,200,0.001421
1788005688.007566000,200,0.002573
1788005688.247702000,200,0.001352
1788005688.486921000,200,0.003131
1788005688.739226000,200,0.002246
1788005688.985906000,200,0.002997
1788005689.238186000,200,0.003892
1788005689.491933000,200,0.001449
1788005689.729828000,200,0.002295
1788005689.984469000,200,0.002549
1788005690.240765000,200,0.002884
1788005690.498652000,200,0.002497
1788005690.753836000,200,0.002216
1788005690.985319000,200,0.002149
1788005691.223420000,200,0.001677
1788005691.473651000,200,0.002880
1788005691.721053000,200,0.002482
1788005691.963116000,200,0.002402
1788005692.212487000,200,0.002301
1788005692.467211000,200,0.002521
1788005692.721019000,200,0.002208
1788005692.973195000,200,0.003171
1788005693.224475000,200,0.003270
1788005693.477639000,200,0.002328
1788005693.722745000,200,0.002386
1788005693.967759000,200,0.002448
1788005694.221875000,200,0.002728
1788005694.472336000,200,0.003092
1788005694.722250000,200,0.002378
1788005694.967262000,200,0.001686
1788005695.212721000,200,0.003020
1788005695.467778000,200,0.002380
1788005695.716278000,200,0.002009
1788005695.954713000,200,0.001784
1788005696.191348000,200,0.001886
1788005696.439955000,200,0.002992
1788005696.691041000,200,0.003074
1788005696.942941000,200,0.002632
1788005697.189236000,200,0.002050
1788005697.438102000,200,0.002232
1788005697.686269000,200,0.001694
1788005697.922531000,200,0.003022
1788005698.169723000,200,0.002411
1788005698.421010000,200,0.002442
1788005698.674867000,200,0.002499
1788005698.927873000,200,0.003063
1788005699.179300000,200,0.003044
1788005699.430301000,200,0.002639
1788005699.687178000,200,0.002448
1788005699.941119000,200,0.002979
1788005700.178893000,200,0.001706
1788005700.412929000,200,0.002588
1788005700.660911000,200,0.002260
1788005700.903490000,200,0.001496
1788005701.135234000,200,0.001734
1788005701.383356000,200,0.002092
1788005701.641730000,200,0.002285
1788005701.895258000,200,0.002189
1788005702.143594000,200,0.001841
1788005702.386757000,200,0.002306
1788005702.649752000,200,0.002106
1788005702.898089000,200,0.001833
1788005703.140773000,200,0.003326
1788005703.403491000,200,0.001814
1788005703.645062000,200,0.001984
1788005703.880391000,200,0.003364
1788005704.136426000,200,0.002018
1788005704.386891000,200,0.002097
1788005704.637859000,200,0.003005
1788005704.894727000,200,0.002463
1788005705.148875000,200,0.002649
1788005705.400275000,200,0.002478
1788005705.658612000,200,0.003524
1788005705.901745000,200,0.001906
1788005706.134985000,200,0.003060
1788005706.383209000,200,0.001826
1788005706.632431000,200,0.002750
1788005706.884500000,200,0.003063
1788005707.137889000,200,0.002051
1788005707.390691000,200,0.002345
1788005707.644945000,200,0.002992
1788005707.894961000,200,0.002394
1788005708.147313000,200,0.001890
1788005708.393393000,200,0.001939
1788005708.640293000,200,0.002360
1788005708.893396000,200,0.002713
1788005709.140646000,200,0.002082
1788005709.391876000,200,0.001992
1788005709.639051000,200,0.003003
1788005709.889281000,200,0.003086
1788005710.132956000,200,0.002619
1788005710.370928000,200,0.003659
1788005710.621659000,200,0.001994
1788005710.862335000,200,0.001563
1788005711.089619000,200,0.001851
1788005711.336234000,200,0.001829
1788005711.588050000,200,0.002316
1788005711.840806000,200,0.002960
1788005712.090741000,200,0.003070
1788005712.344919000,200,0.010143
1788005712.598642000,200,0.003401
1788005712.847516000,200,0.002455
1788005713.098492000,200,0.002061
1788005713.335174000,200,0.002101
1788005713.570987000,200,0.002591
1788005713.816655000,200,0.002367
1788005714.058515000,200,0.002628
1788005714.313894000,200,0.003483
1788005714.568613000,200,0.003502
1788005714.823621000,200,0.001868
1788005715.065690000,200,0.003163
1788005715.317405000,200,0.003206
1788005715.574442000,200,0.002701
1788005715.820230000,200,0.001390
1788005716.052503000,200,0.002704
1788005716.296057000,200,0.002148
1788005716.547473000,200,0.002508
1788005716.799652000,200,0.003129
1788005717.054298000,200,0.002152
1788005717.300630000,200,0.001866
1788005717.556484000,200,0.002251
1788005717.810806000,200,0.002240
1788005718.059698000,200,0.002608
1788005718.311433000,200,0.001822
1788005718.566539000,200,0.002070
1788005718.818714000,200,0.002400
1788005719.073389000,200,0.001436
1788005719.315372000,200,0.002636
1788005719.572727000,200,0.002581
1788005719.829287000,200,0.002615
1788005720.085587000,200,0.001968
1788005720.336296000,200,0.002389
1788005720.589979000,200,0.003106
1788005720.831756000,200,0.001753
1788005721.063405000,200,0.001442
1788005721.310396000,200,0.002094
1788005721.558121000,200,0.003083
1788005721.812750000,200,0.002785
1788005722.060938000,200,0.001393
1788005722.296854000,200,0.002989
1788005722.553297000,200,0.002433
1788005722.807239000,200,0.003135
1788005723.063423000,200,0.003035
1788005723.321413000,200,0.001823
1788005723.564202000,200,0.001764
1788005723.815317000,200,0.002584
1788005724.071246000,200,0.004480
1788005724.327635000,200,0.002657
1788005724.579310000,200,0.002339
1788005724.829358000,200,0.002187
1788005725.079062000,200,0.001811
1788005725.327282000,200,0.001928
1788005725.575613000,200,0.001950
1788005725.816582000,200,0.001796
1788005726.045822000,200,0.002550
1788005726.288575000,200,0.002636
1788005726.539742000,200,0.001756
1788005726.786598000,200,0.002524
1788005727.038783000,200,0.002610
1788005727.288560000,200,0.001823
1788005727.532960000,200,0.002194
1788005727.782556000,200,0.001859
1788005728.028354000,200,0.002053
1788005728.276053000,200,0.002220
1788005728.524873000,200,0.002411
1788005728.772141000,200,0.003255
1788005729.019010000,200,0.001220
1788005729.270477000,200,0.003243
1788005729.528632000,200,0.003483
1788005729.783264000,200,0.002452
1788005730.029696000,200,0.002264
1788005730.283963000,200,0.003170
1788005730.534992000,200,0.002156
1788005730.782712000,200,0.001466
1788005731.012993000,200,0.002875
1788005731.253697000,200,0.002151
1788005731.504285000,200,0.001654
1788005731.752000000,200,0.002108
1788005732.001248000,200,0.002607
1788005732.255104000,200,0.002658
1788005732.509738000,200,0.002294
1788005732.760861000,200,0.001718
1788005733.002469000,200,0.002492
1788005733.258189000,200,0.002799
1788005733.513201000,200,0.002373
1788005733.763129000,200,0.003577
1788005734.016344000,200,0.002007
1788005734.264004000,200,0.001586
1788005734.516739000,200,0.002534
1788005734.771899000,200,0.003070
1788005735.021367000,200,0.003572
1788005735.279478000,200,0.003517
1788005735.539069000,200,0.002484
1788005735.797313000,200,0.001550
1788005736.029092000,200,0.001930
1788005736.264673000,200,0.003050
1788005736.517638000,200,0.003307
1788005736.773935000,200,0.002654
1788005737.030534000,200,0.003042
1788005737.283629000,200,0.002604
1788005737.538442000,200,0.003482
1788005737.796662000,200,0.002485
1788005738.048832000,200,0.002172
